day,time,person,x,y,z
3,10.3411417,17,-27.9874153,-2.81646347,-14.26656
3,10.34281,17,-31.0202141,-5.703498,-13.6537476
3,10.3444824,17,-33.8880424,-8.18414,-11.5585251
3,10.3461552,17,-37.0883,-8.933346,-9.305068
3,10.3478251,17,-39.0925446,-8.933346,-6.02674532
3,10.349493,17,-39.9856,-8.933346,-2.68645859
3,10.4064474,17,-39.99,-8.933346,-2.67
3,10.4081154,17,-39.05998,-8.933346,-6.0988307
3,10.40979,17,-37.0105553,-8.933346,-9.360476
3,10.4114609,17,-34.05066,-8.314918,-11.4314585
3,10.4131308,17,-31.5684624,-6.331917,-13.2325277
3,10.4147987,17,-29.056778,-3.716383,-14.41555
3,10.4164734,17,-26.0889187,-0.9780755,-13.3793983
3,10.4181461,17,-23.0867844,1.405716,-11.176466
3,10.4198141,17,-19.6515579,1.56665421,-9.827211
3,10.4214821,17,-19.72477,1.56665421,-11.075983
3,10.4231529,17,-20.4068031,1.56665516,-13.0441
3,10.4248209,17,-21.9480572,1.56665516,-16.72214
3,10.4264936,17,-20.9935074,1.56665421,-19.08651
3,10.4281693,17,-18.5438232,1.56665421,-19.1444683
3,11.4000063,17,-18.2353973,1.56665421,-18.7056332
3,11.4016829,17,-22.6107941,1.58178234,-18.8242626
3,11.4033489,17,-21.5012283,1.56665516,-15.4261971
3,11.4050236,17,-20.02972,1.56665421,-11.7500553
3,11.40669,17,-21.1619282,1.56665421,-9.876286
3,11.40836,17,-23.9464951,0.9293251,-11.824728
3,11.41003,17,-26.3883266,-1.182642,-13.57687
3,11.4117,17,-29.2189636,-3.856893,-14.392662
3,11.4133682,17,-32.0923843,-6.77476072,-12.8706875
3,11.4150372,17,-35.0466423,-8.93269,-10.7087641
3,11.41671,17,-38.144165,-8.933346,-8.22032
3,11.4183855,17,-39.496254,-8.933346,-4.48206472
3,11.4433956,17,-39.99,-8.933346,-2.67
3,11.4450645,17,-39.04869,-8.933346,-6.140574
3,11.4467325,17,-36.9986954,-8.933346,-9.084089
3,11.4484053,17,-35.6067429,-8.933346,-5.44179344
3,11.4736834,17,-35.58583,-8.933346,-4.224901
3,11.4753561,17,-36.41335,-8.933346,-7.78882
3,11.4770489,17,-38.6712875,-8.933346,-7.495506
3,11.4787149,17,-39.7288551,-8.933346,-3.64045763
3,11.503727,17,-39.99,-8.933346,-2.67
3,11.5054016,17,-39.0782356,-8.933346,-6.129665
3,11.50707,17,-37.3563881,-8.933346,-9.196324
3,11.5089216,17,-34.1437,-8.900733,-10.3701153
3,11.51059,17,-32.45349,-7.5611043,-12.0713015
3,11.5122623,17,-30.3704929,-5.06562,-14.0355406
3,11.51393,17,-27.606781,-2.40425777,-14.1459751
3,11.5155983,17,-24.48227,0.6375818,-12.2046413
3,11.5173016,17,-21.1899338,1.56665421,-9.801783
3,11.5189714,17,-18.6960983,1.56665421,-6.9977417
3,11.520689,17,-19.8024349,1.56665421,-3.030323
3,11.5223551,17,-22.0899925,1.56665421,-1.3599987
3,11.5473633,17,-22.0899925,1.56665421,-1.3599987
3,11.5490341,17,-19.55568,1.56665421,-3.68828773
3,11.5507021,17,-18.7992973,1.56665421,-7.57163239
3,11.55237,17,-21.5568657,1.56665421,-10.0623569
3,11.5540428,17,-24.2646885,0.7564068,-12.0270958
3,11.5557108,17,-26.63897,-1.50180674,-13.7531052
3,11.5573788,17,-29.5446377,-4.223422,-14.2843
3,11.5590477,17,-32.4217949,-7.086766,-12.6295347
3,11.5607138,17,-35.4258728,-8.933346,-10.4447556
3,11.5623817,17,-38.4117432,-8.933346,-7.85689068
3,11.5640507,17,-39.6089249,-8.933346,-4.066139
3,12.1522427,17,-39.99,-8.933346,-2.67
3,12.1539145,17,-39.0720062,-8.933346,-6.05218267
3,12.1555824,17,-37.05156,-8.933346,-9.330893
3,12.1572552,17,-34.10032,-8.361714,-11.3954639
3,12.1589279,17,-31.6109734,-6.362649,-13.2015924
3,12.1605959,17,-29.1100025,-3.75114536,-14.4067745
3,12.1622639,17,-26.1147346,-0.994129658,-13.3997669
3,12.1639328,17,-22.9465084,1.4384222,-11.0855675
3,12.1656046,17,-19.73715,1.56665421,-8.747047
3,12.1672726,17,-17.3244667,1.56665421,-5.891424
3,12.1689415,17,-15.3047791,1.56665421,-4.24680138
3,12.8168411,17,-14.8599892,1.56665421,-3.29999733
3,12.81851,17,-17.3069,1.56665421,-5.9880085
3,12.8201828,17,-20.00219,1.56665421,-8.933334
3,12.8218546,17,-22.89273,1.44265938,-11.03116
3,12.8235226,17,-25.4255581,-0.201507568,-12.8700809
3,12.8251915,17,-27.9225464,-2.72958136,-14.2454319
3,12.8268642,17,-30.9749317,-5.66946745,-13.6883993
3,12.828536,17,-33.8409,-8.144107,-11.5934658
3,12.8302078,17,-37.03233,-8.933346,-9.343387
3,12.8318806,17,-38.999218,-8.933346,-6.19755363
3,12.8335533,17,-39.9741974,-8.933346,-2.726186
3,14.4844112,17,-39.99,-8.933346,-2.67
3,14.486084,17,-39.04373,-8.933346,-6.15415955
3,14.4877567,17,-36.98121,-8.933346,-9.070968
3,14.4894247,17,-35.6016846,-8.933346,-5.48141861
3,14.5144291,17,-35.27,-8.933346,-4.44000149
3,14.5160971,17,-36.484684,-8.933346,-7.878207
3,14.517765,17,-38.6543159,-8.933346,-7.421184
3,14.519434,17,-39.7377052,-8.933346,-3.567435
3,15.7030678,17,-39.99,-8.933346,-2.67
3,15.7047405,17,-39.0123558,-8.933346,-6.203289
3,15.7064085,17,-37.9645233,-8.933346,-10.0495281
3,15.7080812,17,-36.6679344,-8.933346,-13.8054085
3,15.7097492,17,-34.70212,-8.933346,-17.3001347
3,15.7114182,17,-32.739994,-8.933346,-20.78831
3,15.7130861,17,-30.7629814,-8.933346,-24.250349
3,15.7147579,17,-29.1605,-8.933346,-27.84136
3,15.7164268,17,-29.0053787,-8.933346,-31.8461056
3,15.7180948,17,-28.8634129,-8.933346,-35.5117569
3,16.64027,17,-28.8599968,-8.933346,-35.6000137
3,16.641943,17,-29.0120468,-8.933346,-31.9327068
3,16.6437836,17,-29.1949577,-8.933346,-27.52157
3,16.64545,17,-30.81148,-8.933346,-23.9122066
3,16.64712,17,-32.6207848,-8.933346,-20.3628941
3,16.6487923,17,-34.71415,-8.933346,-16.9776688
3,16.65046,17,-36.7876625,-8.933346,-13.5869942
3,16.6521244,17,-38.01849,-8.933346,-9.795299
3,16.6537933,17,-39.08563,-8.933346,-5.93851566
3,16.65546,17,-39.9879074,-8.933346,-2.67756033
3,16.68047,17,-39.99,-8.933346,-2.67
3,16.68214,17,-39.05497,-8.933346,-6.11924171
3,16.68381,17,-36.9969368,-8.933346,-9.367568
3,16.685482,17,-34.05677,-8.316541,-11.4270563
3,16.68715,17,-31.5779781,-6.338759,-13.2256947
3,16.6888237,17,-29.0599632,-3.71858025,-14.4138851
3,16.69049,17,-26.212532,-1.06036425,-13.3933067
3,16.6921635,17,-25.0059929,1.487114,-10.9077549
3,16.6938324,17,-28.42852,1.56665421,-10.0180321
3,16.6955032,17,-32.4073029,1.56665325,-9.544022
3,16.6971684,17,-36.3822937,1.56665325,-9.070463
3,16.6988449,17,-39.65398,1.56665421,-7.08687925
3,16.7005157,17,-43.5322571,1.56665421,-6.28285551
3,16.7021847,17,-47.52529,1.56665421,-6.01814
3,16.7038536,17,-51.35222,1.56665325,-5.76443958
3,16.7629757,17,-51.5700073,1.56665325,-5.750003
3,16.7646446,17,-47.944725,1.56665421,-6.000544
3,16.7663116,17,-43.97249,1.56665421,-6.24444342
3,16.76798,17,-40.10622,1.56665421,-6.899748
3,16.76965,17,-36.8915138,1.56665421,-9.124843
3,16.77132,17,-32.92251,1.56665325,-9.599684
3,16.7730713,17,-28.7958412,1.56665421,-10.0820551
3,16.774744,17,-24.92648,1.56665421,-10.7391548
3,16.7764168,17,-26.156868,-0.9895959,-13.3295479
3,16.7780838,17,-28.8165245,-3.56396484,-14.4109249
3,16.7797527,17,-31.7547035,-6.46143866,-13.1199265
3,16.7814217,17,-34.6721725,-8.713476,-10.9837952
3,16.7830849,17,-37.8505325,-8.933346,-8.62336
3,16.7847576,17,-39.36431,-8.933346,-4.96967459
3,16.8097649,17,-39.99,-8.933346,-2.67
3,16.8114376,17,-39.0577545,-8.933346,-6.13157654
3,16.81311,17,-36.98356,-8.933346,-9.373911
3,16.8147774,17,-34.0577774,-8.316651,-11.4265909
3,16.8164482,17,-31.57734,-6.338328,-13.2260847
3,16.8181152,17,-29.0672169,-3.72332048,-14.4126606
3,16.819788,17,-26.0554562,-0.9511161,-13.35244
3,16.82146,17,-22.87799,1.45119286,-11.0336189
3,16.8231316,17,-19.7122612,1.56665421,-8.632347
3,16.8248,17,-19.2169685,1.56665421,-5.13454056
3,16.82647,17,-20.9262371,1.56665421,-1.83734322
3,16.8514824,17,-22.0899925,1.56665421,-1.3599987
3,16.85315,17,-19.5771179,1.56665421,-3.69846153
3,16.8548222,17,-18.7995377,1.56665421,-7.58081627
3,16.8564911,17,-21.5641479,1.56665421,-10.0678043
3,16.8581619,17,-24.270689,0.751674652,-12.03153
3,16.8598347,17,-26.6494141,-1.51682663,-13.7604771
3,16.8615036,17,-29.5579758,-4.23805237,-14.2811775
3,16.8631744,17,-32.44558,-7.11169672,-12.6134768
3,16.86485,17,-35.4644165,-8.933346,-10.4184341
3,16.8665161,17,-38.45152,-8.933346,-7.8717494
3,16.8681831,17,-39.6032372,-8.933346,-4.0509634
3,17.52684,17,-39.99,-8.933346,-2.67
3,17.528511,17,-39.0369225,-8.933346,-6.16094971
3,17.53018,17,-36.9821129,-8.933346,-9.067472
3,17.5318489,17,-35.59617,-8.933346,-5.40998363
3,17.5568562,17,-35.27,-8.933346,-4.44000149
3,17.5585289,17,-36.49078,-8.933346,-7.887941
3,17.5602,17,-38.6590919,-8.933346,-7.41017246
3,17.56187,17,-39.743885,-8.933346,-3.54653025
3,17.5716877,17,-39.99,-8.933346,-2.67
3,17.57336,17,-39.04083,-8.933346,-6.159154
3,17.5750275,17,-36.8820457,-8.933346,-9.131895
3,17.5766964,17,-32.8737373,-8.850916,-9.156598
3,17.57837,17,-28.86116,-8.907208,-9.181327
3,17.5800362,17,-24.8610115,-8.920593,-9.20598
3,17.581707,17,-20.856266,-8.933346,-9.230656
3,17.583374,17,-16.8546638,-8.933346,-9.25531
3,17.585041,17,-12.8438721,-8.933346,-9.280027
3,17.5867157,17,-8.833439,-8.933346,-9.304735
3,17.5883827,17,-4.83851242,-8.933346,-9.338087
3,17.5900555,17,-0.958644867,-8.933346,-9.513319
3,17.5917244,17,2.90317917,-8.933346,-9.589731
3,17.5933952,17,5.30738449,-8.933346,-9.551832
1,8.266103,18,5.816017,-9.69,-9.395002
1,8.267772,18,2.17028046,-8.933346,-9.364599
1,8.26944,18,-1.83388138,-8.933346,-9.331194
1,8.271107,18,-5.835636,-8.933346,-9.297808
1,8.272775,18,-9.836403,-8.933346,-9.264429
1,8.274446,18,-13.8464737,-8.933346,-9.230974
1,8.276116,18,-17.8553543,-8.933346,-9.197531
1,8.277788,18,-21.869709,-8.931539,-9.164038
1,8.279458,18,-25.87679,-8.91729,-9.130608
1,8.281125,18,-29.877594,-8.904927,-9.097231
1,8.282795,18,-33.88655,-8.91308,-9.063782
1,8.284467,18,-37.8965874,-8.933346,-9.030344
1,8.286134,18,-41.88701,-8.933346,-8.926029
1,8.287805,18,-45.7371063,-8.933346,-7.80957127
1,8.289475,18,-49.12138,-8.933346,-5.68693352
1,8.291148,18,-51.9872437,-8.933346,-3.768541
1,8.991363,18,-52,-8.933346,-3.76
1,8.993036,18,-48.9869881,-8.933346,-5.755287
1,8.994707,18,-45.6109543,-8.933346,-7.86365032
1,8.996385,18,-41.733696,-8.933346,-8.944163
1,8.998053,18,-37.790535,-8.933346,-9.634045
1,8.99972248,18,-34.3879356,-8.514111,-11.181179
1,9.00139,18,-31.87799,-6.576656,-13.0060387
1,9.003059,18,-29.4030952,-4.068459,-14.3165207
1,9.004726,18,-26.472496,-1.28858,-13.6564579
1,9.006393,18,-23.4838486,1.30816364,-11.4845524
1,9.008062,18,-20.02645,1.56665421,-9.632135
1,9.009732,18,-14.8207436,1.56665421,-9.621294
1,9.011401,18,-10.88644,1.56665421,-8.867571
1,9.056976,18,-9.019981,1.56665421,-8.51
1,9.058644,18,-12.600975,1.56665421,-9.188448
1,9.060313,18,-17.7765388,1.56665421,-9.77648
1,9.061986,18,-21.6050339,1.56665325,-10.2298679
1,9.063654,18,-24.4020634,0.6672592,-12.13719
1,9.065322,18,-26.758112,-1.67345285,-13.8373928
1,9.06699,18,-29.7039719,-4.4019227,-14.2341213
1,9.068663,18,-32.5918159,-7.33180666,-12.508009
1,9.070331,18,-35.6519547,-8.933346,-10.38151
1,9.072003,18,-39.46747,-8.933346,-9.347115
1,9.07368,18,-43.38453,-8.933346,-8.476238
1,9.075347,18,-47.0806847,-8.933346,-7.04956627
1,9.077017,18,-50.4128876,-8.933346,-4.821307
1,9.602158,18,-52,-8.933346,-3.76
1,9.60382652,18,-48.94501,-8.933346,-5.78307724
1,9.605496,18,-45.56501,-8.933346,-7.880189
1,9.607167,18,-41.69857,-8.933346,-8.954107
1,9.608837,18,-37.7032547,-8.933346,-9.06624
1,9.610512,18,-33.6846046,-8.912668,-9.109081
1,9.612179,18,-29.68294,-8.905045,-9.151741
1,9.613848,18,-25.6785011,-8.917708,-9.194426
1,9.615517,18,-21.6714649,-8.931914,-9.237146
1,9.6171875,18,-17.6627083,-8.933346,-9.279875
1,9.61885452,18,-13.6611824,-8.933346,-9.322538
1,9.620527,18,-9.64806,-8.933346,-9.365316
1,10.2115593,18,-8.269974,-8.933346,-9.380003
1,10.2132339,18,-11.9454231,-8.933346,-9.338011
1,10.2149038,18,-15.9536972,-8.933346,-9.292227
1,10.21657,18,-19.9537582,-8.933346,-9.246519
1,10.2182436,18,-23.968277,-8.923827,-9.200661
1,10.2199154,18,-27.9828758,-8.909917,-9.15479851
1,10.2215872,18,-31.99398,-8.90554,-9.108974
1,10.2232542,18,-35.99435,-8.933346,-9.063282
1,10.2249613,18,-40.09089,-8.933346,-9.016483
1,10.2266331,18,-44.0055351,-8.933346,-8.310968
1,10.228301,18,-47.61457,-8.933346,-6.69282246
1,10.2299728,18,-50.95165,-8.933346,-4.46109772
1,10.254982,18,-52,-8.933346,-3.76
1,10.2566528,18,-48.9573479,-8.933346,-5.774905
1,10.2583208,18,-45.5853043,-8.933346,-7.87049
1,10.2599926,18,-41.71991,-8.933346,-8.947992
1,10.2616625,18,-37.7734337,-8.933346,-9.636923
1,10.26333,18,-34.376358,-8.507125,-11.1883869
1,10.2650013,18,-31.8647728,-6.565693,-13.0152645
1,10.2666721,18,-29.3846169,-4.047773,-14.3222885
1,10.2683458,18,-26.4203758,-1.2137661,-13.6197987
1,10.2700148,18,-23.2669277,1.37422848,-11.31798
1,10.2716856,18,-20.0525742,1.56665421,-8.979815
1,10.2733574,18,-19.0854874,1.56665516,-5.60801125
1,10.2750273,18,-20.63491,1.56665516,-2.15108657
1,10.3000345,18,-21.911768,1.56665421,-1.41214156
1,10.3017082,18,-19.5263672,1.56665516,-3.87135863
1,10.3033772,18,-18.8186188,1.56665421,-7.756315
1,10.3050442,18,-21.6901264,1.56665325,-10.1586018
1,10.3067131,18,-24.3757553,0.6841202,-12.107481
1,10.30838,18,-26.7317924,-1.63536215,-13.8186417
1,10.3100529,18,-29.671751,-4.366177,-14.243063
1,10.31172,18,-32.5513,-7.262421,-12.5359612
1,10.3133869,18,-35.6022453,-8.933346,-10.4063549
1,10.3150578,18,-39.4097672,-8.933346,-9.356501
1,10.31673,18,-43.32289,-8.933346,-8.494653
1,10.3184013,18,-47.0347443,-8.933346,-7.080434
1,10.3200693,18,-50.3620758,-8.933346,-4.855339
1,10.74526,18,-52,-8.933346,-3.76
1,10.7469358,18,-48.9633369,-8.933346,-5.770933
1,10.7486038,18,-45.5871735,-8.933346,-7.866929
1,10.7502737,18,-41.7289238,-8.933346,-8.945333
1,10.7519436,18,-37.7815323,-8.933346,-9.635616
1,10.7536116,18,-34.3882179,-8.512527,-11.1839447
1,10.7552843,18,-31.870985,-6.5702095,-13.0122967
1,10.7569571,18,-29.38434,-4.047386,-14.3226452
1,10.7586269,18,-26.4283752,-1.22418785,-13.6245823
1,10.7602978,18,-23.2710342,1.37318993,-11.3204517
1,10.7619686,18,-20.0573845,1.56665421,-8.985456
1,10.7636414,18,-17.346077,1.56665516,-6.03141975
1,10.7653084,18,-14.9056969,1.56665516,-3.35022521
1,10.7904282,18,-14.8599777,1.56665516,-3.29999328
1,10.7920942,18,-17.2896652,1.56665516,-5.98282433
1,10.7937622,18,-19.98307,1.56665421,-8.91641
1,10.7954359,18,-22.87482,1.44633961,-11.0183926
1,10.7971039,18,-25.4100418,-0.18273735,-12.85866
1,10.7987747,18,-27.9003029,-2.70081329,-14.2386723
1,10.8004456,18,-30.95021,-5.650134,-13.7099018
1,10.8021193,18,-33.8135376,-8.133575,-11.6145725
1,10.803791,18,-37.16257,-8.933346,-9.744223
1,10.8054609,18,-41.11016,-8.933346,-9.070999
1,10.8071327,18,-44.9790268,-8.933346,-8.023596
1,10.8088,18,-48.4584122,-8.933346,-6.130702
1,10.81047,18,-51.7158623,-8.933346,-3.950197
1,10.902174,18,-52,-8.933346,-3.76
1,10.903842,18,-48.94577,-8.933346,-5.78257275
1,10.9055138,18,-45.5608063,-8.933346,-7.874118
1,10.9071836,18,-41.7002563,-8.933346,-8.953337
1,10.9088516,18,-37.709343,-8.933346,-9.003199
1,10.9105186,18,-33.71857,-8.916393,-8.71768
1,10.91219,18,-29.7186775,-8.910113,-8.390976
1,10.9138632,18,-25.7188969,-8.923846,-8.064299
1,10.9155312,18,-21.74987,-8.933346,-7.78457451
1,10.9172,18,-22.0199833,-8.933346,-5.13999748
1,10.9422073,18,-22.0199833,-8.933346,-5.13999748
1,10.9438791,18,-22.2172565,-8.933346,-8.120459
1,10.9455462,18,-26.2127666,-8.920448,-8.355009
1,10.9472151,18,-30.2090836,-8.908707,-8.589605
1,10.9488831,18,-34.20611,-8.916168,-8.824257
1,10.9505568,18,-38.21635,-8.933346,-9.001564
1,10.9522276,18,-42.2042465,-8.933346,-8.832701
1,10.9538975,18,-46.05217,-8.933346,-7.716879
1,10.9555683,18,-49.39415,-8.933346,-5.503649
1,10.9572392,18,-52,-8.933346,-3.76
1,12.0256062,18,-52,-8.933346,-3.76
1,12.027277,18,-48.95879,-8.933346,-5.773945
1,12.0289431,18,-45.58363,-8.933346,-7.8745327
1,12.030612,18,-41.72497,-8.933346,-8.946749
1,12.0322819,18,-37.7787666,-8.933346,-9.635923
1,12.0339527,18,-34.3161049,-8.503848,-11.1703358
1,12.0356236,18,-31.833374,-6.548742,-13.0175991
1,12.0372953,18,-29.3610725,-4.021412,-14.3296528
1,12.0389633,18,-26.4024124,-1.19271374,-13.6078892
1,12.0406361,18,-23.2399712,1.379838,-11.298914
1,12.0423088,18,-20.0226364,1.56665421,-8.955141
1,12.0439816,18,-17.2658653,1.56665516,-6.21297646
1,12.0456533,18,-15.2476883,1.56665516,-3.981634
1,12.6902809,18,-14.5793114,1.56665516,-3.02219558
1,12.6919546,18,-17.0416641,1.56665516,-5.71310234
1,12.6936245,18,-19.7482185,1.56665421,-8.670572
1,12.6952972,18,-22.6308746,1.51312351,-10.8414364
1,12.6969662,18,-25.1996861,0.034550667,-12.7054386
1,12.698637,18,-27.65322,-2.43319941,-14.1593838
1,12.7003059,18,-30.7006035,-5.34153938,-13.8873253
1,12.7019749,18,-33.53842,-8.035963,-11.8147717
1,12.7036448,18,-36.8241,-8.933346,-9.877386
1,12.7053185,18,-40.7526131,-8.933346,-9.130972
1,12.7069874,18,-44.6252,-8.933346,-8.12421
1,12.7086563,18,-48.15564,-8.933346,-6.333192
1,12.7103252,18,-51.4762344,-8.933346,-4.11058331
1,14.4277458,18,-52,-8.933346,-3.76
1,14.4294157,18,-48.94292,-8.933346,-5.784461
1,14.4310875,18,-45.5563049,-8.933346,-7.87875938
1,14.4327583,18,-41.6931229,-8.933346,-8.955463
1,14.4344273,18,-37.6973839,-8.933346,-9.002924
1,14.4360981,18,-33.6986656,-8.9164,-8.717131
1,14.4377689,18,-29.700367,-8.91017151,-8.390211
1,14.4394436,18,-25.6973038,-8.923918,-8.062895
1,14.4411106,18,-21.7310143,-8.933346,-7.779722
1,14.44278,18,-22.0199833,-8.933346,-5.13999748
1,14.467783,18,-22.0199833,-8.933346,-5.13999748
1,14.4694538,18,-22.2342148,-8.933346,-8.112993
1,14.4711208,18,-26.2275352,-8.920443,-8.349676
1,14.4727926,18,-30.2343712,-8.908779,-8.587158
1,14.4744625,18,-34.23346,-8.916482,-8.824179
1,14.4761324,18,-38.2350769,-8.933346,-9.001476
1,14.4777994,18,-42.21353,-8.933346,-8.831412
1,14.4794712,18,-46.0652,-8.933346,-7.71211243
1,14.481144,18,-49.40889,-8.933346,-5.494255
1,14.4828148,18,-52,-8.933346,-3.76
1,14.6911983,18,-52,-8.933346,-3.76
1,14.692872,18,-48.974556,-8.933346,-5.76351738
1,14.6945457,18,-45.5926361,-8.933346,-7.87326527
1,14.6962147,18,-41.7306938,-8.933346,-8.945221
1,14.6978817,18,-37.7903633,-8.933346,-9.633987
1,14.6995535,18,-34.38387,-8.510902,-11.1849766
1,14.7012253,18,-31.871357,-6.57088947,-13.0112438
1,14.7028971,18,-29.3888435,-4.05248976,-14.321022
1,14.7045689,18,-26.4981155,-1.29591608,-13.6511078
1,14.7062407,18,-25.0276146,1.19834137,-11.2990322
1,14.7079105,18,-27.9493561,1.56665421,-10.0775337
1,14.7095795,18,-31.9252586,1.56665421,-9.602858
1,14.7112522,18,-35.9129944,1.56665421,-9.126778
1,14.712924,18,-39.30334,1.56665421,-7.408556
1,14.7145967,18,-42.905014,1.56665421,-5.71585
1,14.7162666,18,-46.60717,1.56665421,-4.17417145
1,14.7179356,18,-50.30248,1.56665421,-2.63534546
1,14.8665562,18,-51.54,1.56665421,-2.119999
1,14.868228,18,-48.1718063,1.56665421,-3.53423333
1,14.8698959,18,-44.4808235,1.56665421,-5.083987
1,14.8715658,18,-40.78843,1.56665421,-6.62587643
1,14.8732395,18,-37.5602341,1.56665421,-8.909592
1,14.8749084,18,-33.6479454,1.56665421,-9.521986
1,14.8765793,18,-29.7096214,1.56665421,-9.969202
1,14.8782473,18,-25.78572,1.56665421,-10.4932175
1,14.8799191,18,-25.7064247,-0.309098244,-12.8552208
1,14.881588,18,-28.0756454,-2.93084764,-14.29694
1,14.883255,18,-31.1077633,-5.76792,-13.5914326
1,14.884922,18,-33.9749832,-8.281181,-11.4954967
1,14.886591,18,-37.3653259,-8.933346,-9.701347
1,14.8882618,18,-41.3200455,-8.933346,-9.03793
1,14.8899345,18,-45.1850281,-8.933346,-7.965029
1,14.8916054,18,-48.64287,-8.933346,-6.0055294
1,14.8932743,18,-51.8226852,-8.933346,-3.8786056
1,15.5851192,18,-52,-8.933346,-3.76
1,15.5867863,18,-48.96222,-8.933346,-5.771703
1,15.5884581,18,-45.5794,-8.933346,-7.87144566
1,15.5901241,18,-41.7248459,-8.933346,-8.946582
1,15.591795,18,-37.7769928,-8.933346,-9.63620949
1,15.5934658,18,-34.376358,-8.506333,-11.18972
1,15.5951376,18,-31.8654671,-6.566032,-13.0152874
1,15.5968056,18,-29.3887787,-4.052356,-14.3212433
1,15.5984764,18,-26.4317188,-1.23009682,-13.6278133
1,15.6001425,18,-23.2802811,1.37152576,-11.3276005
1,15.6018143,18,-20.0645542,1.56665421,-8.989775
1,15.6034813,18,-19.0810547,1.56665516,-5.63468742
1,15.6051474,18,-20.6159325,1.56665516,-2.16772628
1,15.63015,18,-22.0899849,1.56665421,-1.35999846
1,15.6318235,18,-19.5828972,1.56665516,-3.71720672
1,15.63349,18,-18.7965126,1.56665516,-7.450674
1,15.6351566,18,-21.4632511,1.56665325,-9.994204
1,15.6368246,18,-24.1764,0.8144016,-11.9629192
1,15.6384964,18,-26.56741,-1.39867353,-13.70245
1,15.6401653,18,-29.4486465,-4.11537743,-14.3162937
1,15.6418381,18,-32.333622,-6.98892641,-12.6959038
1,15.6435118,18,-35.3453522,-8.933346,-10.5208168
1,15.6451778,18,-39.1122742,-8.933346,-9.406738
1,15.6468468,18,-43.02091,-8.933346,-8.579974
1,15.6485147,18,-46.765522,-8.933346,-7.2601614
1,15.6501827,18,-50.0944176,-8.933346,-5.03422832
1,17.520401,18,-52,-8.933346,-3.76
1,17.52207,18,-48.9789772,-8.933346,-5.760584
1,17.5222759,18,-48.568573,-8.933346,-6.03236675
1,17.5239487,18,-45.12544,-8.933346,-7.99731445
1,17.52562,18,-41.2587967,-8.933346,-9.024811
1,17.5272865,18,-37.25438,-8.933346,-9.056301
1,17.52896,18,-33.2430153,-8.912915,-9.087841
1,17.5306282,18,-29.235672,-8.906552,-9.11936
1,17.532299,18,-25.2231369,-8.919545,-9.150904
1,17.53397,18,-21.21572,-8.933346,-9.182417
1,17.53564,18,-17.206871,-8.933346,-9.213938
1,17.5373077,18,-13.2013588,-8.933346,-9.24544
1,17.5389824,18,-9.191048,-8.933346,-9.276976
1,17.5406475,18,-5.190384,-8.933346,-9.308439
1,17.5423164,18,-1.18602753,-8.933346,-9.339937
1,17.5439873,18,2.820961,-8.933346,-9.371443
1,17.5456562,18,5.81603241,-8.933346,-9.395002
2,8.695736,18,5.81603241,-8.933346,-9.395002
2,8.697406,18,2.1697197,-8.933346,-9.364584
2,8.699075,18,-1.83289337,-8.933346,-9.33119
2,8.700745,18,-5.84227371,-8.933346,-9.297743
2,8.702413,18,-9.846565,-8.933346,-9.264338
2,8.704082,18,-13.8510056,-8.933346,-9.230928
2,8.70574951,18,-17.8546753,-8.933346,-9.197535
2,8.70741749,18,-21.8593826,-8.931575,-9.164118
2,8.709086,18,-25.8617229,-8.917343,-9.130728
2,8.710754,18,-29.86472,-8.904897,-9.097345
2,8.712424,18,-33.8754463,-8.91308,-9.063883
2,8.714097,18,-37.8898048,-8.933346,-9.03039551
2,8.715768,18,-41.88835,-8.933346,-8.924856
2,8.717438,18,-45.7375374,-8.933346,-7.80939674
2,8.71911049,18,-49.12453,-8.933346,-5.683902
2,8.720778,18,-51.98649,-8.933346,-3.76904035
2,8.795803,18,-52,-8.933346,-3.76
2,8.797471,18,-48.94668,-8.933346,-5.78198338
2,8.799139,18,-45.5717621,-8.933346,-7.875349
2,8.800812,18,-41.7106552,-8.933346,-8.950338
2,8.802482,18,-37.71089,-8.933346,-9.065893
2,8.804154,18,-33.6968155,-8.912671,-9.108715
2,8.805825,18,-29.6901817,-8.90502548,-9.151463
2,8.807495,18,-25.6785278,-8.917708,-9.194265
2,8.809168,18,-21.6665039,-8.931932,-9.237074
2,8.810842,18,-17.6456985,-8.933346,-9.27997
2,8.81251049,18,-13.6428261,-8.933346,-9.322676
2,8.81418,18,-9.635326,-8.933346,-9.365442
2,9.342511,18,-8.30764,-8.933346,-9.328554
2,9.344177,18,-11.9660263,-8.933346,-9.292376
2,9.345845,18,-15.9710007,-8.933346,-9.252768
2,9.347518,18,-19.9811668,-8.933346,-9.213118
2,9.349188,18,-23.9937325,-8.923861,-9.173437
2,9.350861,18,-28.007473,-8.909989,-9.133745
2,9.352531,18,-32.01471,-8.905648,-9.094116
2,9.354201,18,-36.02283,-8.933346,-9.054489
2,9.355873,18,-40.0372849,-8.933346,-9.014792
2,9.357542,18,-43.9466248,-8.933346,-8.328249
2,9.359215,18,-47.5711441,-8.933346,-6.72176838
2,9.360887,18,-50.906765,-8.933346,-4.491082
2,10.4362383,18,-52,-8.933346,-3.76
2,10.4379072,18,-48.9478722,-8.933346,-5.78119
